transaction_id,customer_name,start_date,end_date,product_family,region,account_owner,bookings,term_days,arr
4398,Murray - Bartell,2021-12-30,2022-12-29,Elite Plus,Latin America,Grant Cortez,1771,364,1775.87
191,Schoen LLC,2020-01-12,2021-01-10,Elite Plus,Asia,Karl Long,1771,364,1775.87
809,Schimmel LLC,2020-08-28,2021-05-27,Elite Plus,North America,Ramon Garcia,1323,272,1775.35
2195,"Bartoletti, Hodkiewicz and Sanford",2021-01-15,2022-01-14,Classic,Europe,Ramon Garcia,1770,364,1774.86
6340,Flatley - Tanner,2021-03-13,2022-03-12,Elite Plus,North America,Sonja Griffin,1769,364,1773.86
5840,"Tremblay, Schroeder and Cassle",2021-03-22,2022-03-21,Elite Plus,North America,Sonja Griffin,1769,364,1773.86
7929,Hilpert-Borer,2019-09-12,2020-09-11,Classic,North America,Frankie Fletcher,1773,365,1773.0
7605,Jacobson-Pagac,2018-11-21,2019-11-20,Classic,North America,Patty Ingram,1767,364,1771.85
1891,"Shanahan, Hettinger and Butler",2022-01-26,2023-01-25,Elite Plus,Europe,Angelo Payne,1767,364,1771.85
3770,Lockman and Sons,2021-01-25,2024-01-24,Elite Plus,North America,Lonnie May,5304,1094,1769.62
3135,Frost - Rumsfeld,2021-10-03,2022-10-03,Classic,North America,Frankie Fletcher,1769,365,1769.0
1059,"Johnson, Farrell and Zieme",2021-03-16,2022-03-15,Elite Plus,North America,Aloyna Gregory,1764,364,1768.85
4804,Funk - McClure,2020-11-22,2021-11-21,Classic,Latin America,Ross Hines,1763,364,1767.84
3240,Walsh - Dare,2021-02-06,2022-02-05,Elite Plus,North America,Celia Clayton,1763,364,1767.84
1695,Schumm - Feil,2020-08-09,2021-08-08,Classic,Latin America,Patty Ingram,1762,364,1766.84
2432,"Tromp, Gillespie and Pimpernel",2020-12-15,2021-06-01,Elite Plus,North America,Judy Jacobs,813,168,1766.34
2046,Ondricka - Sipes,2021-06-25,2024-01-14,Elite Plus,North America,Grant Cortez,4515,933,1766.32
1546,Mann - Hane,2021-03-26,2023-09-25,Elite Plus,Asia,Dana Henderson,4415,913,1765.03
5403,Ankunding Group,2021-06-28,2021-07-28,Classic,North America,Christopher Little,145,30,1764.17
2040,Ondricka - Sipes,2020-11-02,2021-11-01,Elite Plus,North America,Grant Cortez,1759,364,1763.83
1801,Schuster - Torp,2020-05-07,2021-05-06,Elite Plus,North America,Ramon Garcia,1759,364,1763.83
4893,MacGyver - Mackerrel,2021-07-31,2021-08-29,Classic,North America,Alice Cole,140,29,1762.07
552,Harvey and Sons,2020-12-24,2023-12-24,Elite Plus,Asia,Walter Sacha,5285,1095,1761.67
1272,Okuneva and Sons,2020-10-10,2021-10-09,Elite Plus,Latin America,Ross Hines,1755,364,1759.82
3547,"Bode, Agarwal and Deckow",2020-03-30,2021-03-30,Classic,Europe,Celia Clayton,1759,365,1759.0
790,Lebsack - Aufderhar,2020-08-13,2021-08-12,Classic,Asia,Ross Hines,1754,364,1758.82
4095,Hartmann - Bergstrom,2020-11-03,2021-11-02,Classic,Europe,Sonja Griffin,1753,364,1757.82
6073,"Kub, Murphy and Pagac",2022-02-24,2023-02-23,Elite Plus,North America,Ross Hines,1752,364,1756.81
5820,"Hilll, Friesen and O'Connell",2021-02-22,2022-02-21,Elite Plus,North America,Marsha Aguilar,1751,364,1755.81
2689,"Lubowitz, Dooley and Keeling",2021-02-28,2022-02-27,Elite Plus,Latin America,Ross Hines,1749,364,1753.8
7200,"Bradtke, Ratke and Huels",2019-08-07,2020-08-06,Classic,Europe,Alton Hunt,1753,365,1753.0
134,Benjamin Batterbond,2021-08-16,2021-09-15,Classic,North America,Ramon Garcia,144,30,1752.0
2021,Roob - Halvorson,2021-06-02,2021-07-02,Classic,North America,Marsha Aguilar,144,30,1752.0
2355,Deckow - Kulas,2020-09-12,2021-09-11,Classic,Latin America,Judy Jacobs,1747,364,1751.8
7112,Zamber-Wehner,2019-09-23,2020-09-22,Classic,North America,Celia Clayton,1751,365,1751.0
1421,"West, Toy and Cummings",2019-12-22,2020-12-21,Elite Plus,North America,Grant Cortez,1750,365,1750.0
2669,Gottlieb - Smitham,2020-10-14,2023-10-13,Elite Plus,Europe,Dana Henderson,5237,1094,1747.26
3733,Stehr LLC,2021-02-28,2022-03-04,Elite Plus,Asia,Tomas Glover,1766,369,1746.86
4491,Zemlak Group,2022-06-02,2022-12-01,Elite Plus,North America,Celia Clayton,871,182,1746.79
2804,Mosciski - Prosacco,2020-12-13,2021-12-13,Elite Plus,North America,Aloyna Gregory,1746,365,1746.0
2116,Bundel and Sons,2021-10-13,2022-10-12,Elite Plus,Europe,Alton Hunt,1740,364,1744.78
3543,"Lockman, Graham and Crist",2021-09-12,2022-09-11,Elite Plus,North America,Lonnie May,1740,364,1744.78
4507,Zemlak Group,2021-01-21,2022-01-20,Elite Plus,North America,Celia Clayton,1739,364,1743.78
4703,"Wunsch, Marquardt and Bon",2021-07-24,2022-07-23,Classic,Europe,Karl Long,1737,364,1741.77
5475,Kertzmann - Langworth,2021-07-29,2022-07-28,Elite Plus,North America,Marshall Lawson,1736,364,1740.77
1649,Kuphal - Hirthe,2020-09-12,2021-09-11,Elite Plus,North America,Marsha Aguilar,1736,364,1740.77
783,Ponting - Keeling,2021-07-22,2021-08-21,Classic,Latin America,Jerald James,143,30,1739.83
1057,"Johnson, Farrell and Zieme",2021-02-25,2022-02-24,Elite Plus,North America,Aloyna Gregory,1735,364,1739.77
6436,Huel - Harber,2020-08-05,2021-08-04,Classic,Latin America,Judy Jacobs,1734,364,1738.76
3560,Tanner - Gaverman,2020-09-17,2021-09-16,Elite Plus,Europe,Grant Cortez,1734,364,1738.76
2033,"Frami, Hackett and Rohan",2019-11-06,2020-11-05,Elite Plus,North America,Aloyna Gregory,1738,365,1738.0
2472,Beahan and Sons,2020-10-16,2021-10-15,Elite Plus,Europe,Dana Henderson,1733,364,1737.76
3343,"Gupta,Agarwal and Nolan",2021-03-26,2024-03-25,Classic,Asia,Tomas Glover,5212,1095,1737.33
6024,Considine Group,2019-11-01,2020-05-31,Classic,Latin America,Phil Baker,1009,212,1737.19
1596,"Fisher, Mann and Klocko",2021-09-19,2021-10-18,Classic,Latin America,Aloyna Gregory,138,29,1736.9
6230,Crooks LLC,2021-08-24,2022-08-23,Elite Plus,North America,Aloyna Gregory,1732,364,1736.76
3524,Howe - Gleichner,2021-03-16,2022-03-15,Elite Plus,North America,Grant Cortez,1732,364,1736.76
3929,Waugh - Hamill,2021-12-11,2022-12-10,Classic,Latin America,Christopher Little,1731,364,1735.76
7650,"Schulist, Luettgen and Miller",2018-02-21,2018-09-22,Classic,North America,Jerald James,1012,213,1734.18
2034,"Frami, Hackett and Rohan",2021-03-06,2022-03-05,Elite Plus,North America,Aloyna Gregory,1729,364,1733.75
7868,Albertson-Belfact,2018-10-20,2019-10-19,Classic,Asia,Grant Cortez,1726,364,1730.74
5057,Collier - Skiles,2021-01-10,2022-01-09,Elite Plus,Europe,Sonja Griffin,1726,364,1730.74
5889,"Gleichner, Nikolaus and Raynor",2019-12-19,2020-12-19,Classic,North America,Frankie Fletcher,1733,366,1728.27
3269,Rutherford Inc,2020-07-19,2021-07-18,Elite Plus,North America,Judy Jacobs,1723,364,1727.73
1809,Schuster - Torp,2020-08-20,2021-08-19,Elite Plus,North America,Ramon Garcia,1723,364,1727.73
6524,Douglas - Kozey,2021-09-05,2021-10-05,Classic,North America,Karl Long,142,30,1727.67
3792,"Leannon, Mills and Cronin",2021-05-02,2022-05-01,Elite Plus,North America,Aloyna Gregory,1722,364,1726.73
312,Kub and Sons,2020-06-25,2022-06-24,Elite Plus,Europe,Ramon Garcia,3447,729,1725.86
5286,Bednar - SchamBundelr,2021-11-08,2022-11-07,Classic,North America,Walter Sacha,1721,364,1725.73
3891,Senger LLC,2021-08-26,2021-09-24,Classic,Latin America,Tomas Glover,137,29,1724.31
3628,"Macejkovic, Bosco and Buckridge",2019-11-01,2020-10-31,Elite Plus,North America,Tomas Glover,1724,365,1724.0
7991,Torp Ltd,2019-09-23,2020-09-22,Classic,North America,Aloyna Gregory,1723,365,1723.0
7066,"Hansen, Frami and Ritchie",2019-05-24,2020-05-23,Classic,North America,Marshall Lawson,1722,365,1722.0
4806,Bashirian - Mante,2020-03-28,2021-03-27,Classic,Europe,Micheal Williams,1717,364,1721.72
8246,Parisian Inc,2019-02-12,2020-02-11,Classic,Europe,Judy Jacobs,1717,364,1721.72
5955,Schuster and Sons,2021-08-29,2022-08-28,Elite Plus,North America,John Sacker,1715,364,1719.71
839,Wiegand - Breitenberg,2021-03-31,2022-03-30,Classic,North America,Ramon Garcia,1715,364,1719.71
5451,Jacobi - Bogisich,2020-03-24,2021-03-23,Elite Plus,North America,Frankie Fletcher,1714,364,1718.71
2859,"Barton, Heidenreich and Witting",2019-12-22,2020-12-21,Elite Plus,Europe,Jerald James,1718,365,1718.0
4818,Waelchi - Conroy,2020-11-23,2021-11-22,Classic,Asia,Karl Long,1713,364,1717.71
3742,Zemlak Group,2021-08-19,2022-08-18,Elite Plus,North America,Celia Clayton,1713,364,1717.71
88,Haag LLC,2021-06-24,2022-06-23,Classic,Latin America,Celia Clayton,1712,364,1716.7
4701,"Lynch, Haag and Buckridge",2021-07-12,2022-07-11,Classic,Europe,Alton Hunt,1712,364,1716.7
6745,"Pfeffer, Stamm and Lindgren",2023-01-14,2024-01-14,Elite Plus,Europe,Lonnie May,1715,365,1715.0
195,Schoen LLC,2021-01-14,2022-01-13,Elite Plus,Asia,Karl Long,1709,364,1713.7
4329,"Klocko, Kessler and Shields",2021-05-26,2022-05-25,Classic,North America,Karl Long,1707,364,1711.69
4281,"Nader, Gulgowski and Kshlerin",2021-05-18,2022-05-17,Classic,Latin America,Patty Ingram,1707,364,1711.69
3242,Walsh - Dare,2021-10-21,2022-10-20,Elite Plus,North America,Celia Clayton,1707,364,1711.69
3084,O'Kon - Weber,2021-01-15,2021-09-16,Elite Plus,North America,Grant Cortez,1144,244,1711.31
4671,Mohr LLC,2021-03-24,2022-03-23,Elite Plus,Asia,Celia Clayton,1706,364,1710.69
5374,Ernser - Zboncak,2021-08-01,2023-01-31,Classic,Latin America,Celia Clayton,2567,548,1709.77
4727,Robel Group,2020-11-26,2022-01-23,Elite Plus,Latin America,Aloyna Gregory,1981,423,1709.37
1720,Erdman - Kozey,2022-08-28,2024-11-27,Elite Plus,North America,Christopher Little,3847,822,1708.22
668,"Goodwin, O'Reilly and Buckridge",2020-11-08,2021-11-07,Elite Plus,North America,Judy Jacobs,1702,364,1706.68
2983,Schaden Group,2023-01-28,2024-01-27,Elite Plus,Europe,Alice Cole,1702,364,1706.68
376,Gislason Group,2021-05-31,2022-05-30,Classic,North America,Christopher Little,1700,364,1704.67
4341,"Macejkovic, Cormier and Hayes",2021-06-18,2023-06-18,Elite Plus,North America,Marsha Aguilar,3408,730,1704.0
593,"Murphy, Weber and Koch",2020-03-11,2021-03-11,Classic,North America,Walter Sacha,1704,365,1704.0
3932,Bode - Morissette,2021-08-31,2022-08-30,Elite Plus,North America,Christopher Little,1696,364,1700.66
4355,Ebert - Lowe,2021-05-25,2022-11-25,Classic,Latin America,Patty Ingram,2557,549,1700.01
5827,"Hilll, Friesen and O'Connell",2021-11-04,2022-11-03,Elite Plus,North America,Marsha Aguilar,1695,364,1699.66
5746,Hyatt - Schmitt,2020-05-20,2021-05-19,Classic,Europe,Frankie Fletcher,1695,364,1699.66
4320,Rodriguez LLC,2020-07-20,2021-07-19,Elite Plus,Asia,Dana Henderson,1695,364,1699.66
748,Sporer Group,2021-05-15,2022-05-22,Elite Plus,Europe,Christopher Little,1732,372,1699.41
1888,"Shanahan, Hettinger and Butler",2021-08-17,2022-08-16,Elite Plus,Europe,Angelo Payne,1694,364,1698.65
5975,"Block, Kassulke and Murray",2021-05-17,2022-05-17,Classic,Asia,Aloyna Gregory,1698,365,1698.0
2969,Schaden Group,2021-04-08,2022-04-07,Elite Plus,Europe,Alice Cole,1693,364,1697.65
2167,Weimann - Hessel,2021-04-06,2022-04-05,Classic,Europe,Dana Henderson,1692,364,1696.65
8202,Hartmann-Murray,2018-12-16,2019-12-15,Classic,Europe,Marsha Aguilar,1691,364,1695.65
357,Labadie and Sons,2019-12-09,2020-12-08,Elite Plus,North America,Marshall Lawson,1693,365,1693.0
1532,Tillman LLC,2021-09-07,2024-09-06,Elite Plus,Europe,Alton Hunt,5078,1095,1692.67
855,Hyatt - Torphy,2020-10-08,2021-10-07,Classic,Europe,Cecelia Burgess,1688,364,1692.64
5662,Raynor - Gusikowski,2020-01-31,2021-01-30,Elite Plus,North America,Christopher Little,1692,365,1692.0
6720,Strosin - Bins,2021-07-19,2025-12-18,Elite Plus,North America,Marsha Aguilar,7473,1613,1691.04
4275,Zboncak Group,2020-11-30,2021-11-29,Classic,North America,Karl Long,1686,364,1690.63
3233,Vandervort - Upton,2020-12-31,2021-12-30,Elite Plus,North America,John Sacker,1684,364,1688.63
7744,Waelchi Inc,2018-07-24,2019-07-23,Classic,North America,Tomas Glover,1684,364,1688.63
6796,Koss-Towne,2019-06-23,2020-06-22,Classic,North America,Dana Henderson,1688,365,1688.0
4538,Murray - Kris,2020-10-24,2023-02-23,Elite Plus,Latin America,Celia Clayton,3938,852,1687.05
1830,Schuster - Torp,2021-04-25,2024-04-24,Elite Plus,North America,Ramon Garcia,5059,1095,1686.33
4529,Reynolds LLC,2021-06-13,2021-10-01,Elite Plus,North America,Marsha Aguilar,508,110,1685.64
7175,Torp Ltd,2019-03-23,2020-03-22,Classic,North America,Aloyna Gregory,1685,365,1685.0
2708,"Stanton, Ernser and Crona",2020-08-26,2021-08-25,Classic,Latin America,Walter Sacha,1680,364,1684.62
391,Zboncak LLC,2020-02-01,2021-01-30,Elite Plus,North America,Marshall Lawson,1680,364,1684.62
5196,Canten - Larson,2020-08-17,2021-08-16,Classic,Latin America,Alton Hunt,1678,364,1682.61
2458,"Tromp, Gillespie and Pimpernel",2021-07-22,2022-07-21,Elite Plus,North America,Judy Jacobs,1677,364,1681.61
458,"Blick, Nolan and Lebsack",2021-04-11,2022-04-10,Elite Plus,Europe,Dana Henderson,1676,364,1680.6
7033,Gorczany LLC,2018-09-22,2019-09-21,Classic,North America,Marshall Lawson,1675,364,1679.6
6077,Hudson Group,2021-09-22,2022-09-21,Classic,Europe,Patty Ingram,1675,364,1679.6
3403,"Kautzer, Lemke and Hyatt",2020-06-09,2021-06-09,Classic,North America,Tomas Glover,1678,365,1678.0
3301,Waters and Sons,2020-10-29,2021-12-30,Elite Plus,Asia,Sonja Griffin,1963,427,1677.97
6003,O'Connell - Lehner,2021-07-02,2024-07-01,Elite Plus,North America,Karl Long,5030,1095,1676.67
6577,"Agarwalms, Jerde and Cormier",2021-06-14,2022-06-13,Elite Plus,Latin America,Alton Hunt,1670,364,1674.59
1552,Satterfield and Sons,2022-10-17,2023-10-16,Elite Plus,Latin America,Jerald James,1670,364,1674.59
4248,Erdman LLC,2021-04-04,2023-04-05,Classic,Latin America,Marsha Aguilar,3351,731,1673.21
5179,"Steuber, Gibson and Kuhlman",2020-12-10,2023-12-09,Elite Plus,Europe,Phil Baker,5014,1094,1672.86
2782,Jaskolski Group,2020-07-18,2021-07-17,Classic,North America,Walter Sacha,1668,364,1672.58
6249,"Schoen, Hudson and SchamBundelr",2021-07-12,2022-07-11,Elite Plus,North America,Tomas Glover,1668,364,1672.58
3160,Krajcik - Bundel,2024-04-19,2025-04-19,Elite Plus,Europe,Marsha Aguilar,1672,365,1672.0
6652,Morissette - Towne,2020-10-10,2021-10-09,Classic,Europe,Angelo Payne,1667,364,1671.58
6864,Romaguera-Spinka,2019-06-22,2020-06-21,Classic,North America,Phil Baker,1671,365,1671.0
2670,Gottlieb - Smitham,2020-08-13,2023-10-31,Elite Plus,Europe,Dana Henderson,5374,1174,1670.79
2946,Bogan Group,2021-01-20,2022-01-19,Classic,Europe,Sonja Griffin,1666,364,1670.58
3379,"Sipes, Dare and Hessel",2020-02-01,2021-01-31,Elite Plus,North America,Lonnie May,1669,365,1669.0
5723,Agarwal LLC,2021-03-15,2022-03-14,Classic,Latin America,Ramon Garcia,1664,364,1668.57
6372,Mackerrel LLC,2021-11-24,2022-11-23,Elite Plus,Europe,Aloyna Gregory,1664,364,1668.57
3283,Deckow LLC,2021-06-07,2022-06-07,Classic,Asia,Frankie Fletcher,1668,365,1668.0
1422,"West, Toy and Cummings",2020-01-20,2021-01-19,Elite Plus,North America,Grant Cortez,1668,365,1668.0
2075,Gleason and Sons,2021-06-23,2022-06-22,Elite Plus,North America,John Sacker,1663,364,1667.57
6515,"Sanford, Herzog and Kunze",2021-05-06,2022-05-05,Classic,Europe,Tomas Glover,1663,364,1667.57
112,"Hayes, Wilderman and Cremin",2021-07-04,2021-08-03,Classic,Latin America,Alton Hunt,137,30,1666.83
7261,"Ledner, Ebert and Gibson",2019-03-23,2020-03-22,Classic,North America,Grant Cortez,1666,365,1666.0
6813,Gorczany-Lind,2019-09-21,2020-09-20,Classic,Europe,Celia Clayton,1665,365,1665.0
1397,Cronin - Lehner,2020-09-25,2021-09-24,Elite Plus,North America,Karl Long,1660,364,1664.56
4669,Mohr LLC,2020-08-31,2021-08-30,Elite Plus,Asia,Celia Clayton,1658,364,1662.55
4952,Lesch - Johnston,2021-08-17,2023-08-16,Elite Plus,North America,Tomas Glover,3320,729,1662.28
3937,Kunze Inc,2021-11-20,2022-11-19,Classic,Latin America,John Sacker,1657,364,1661.55
5401,"Marks, Daniel and Larson",2021-10-17,2021-11-15,Classic,Latin America,Marsha Aguilar,132,29,1661.38
785,Ponting - Keeling,2021-10-05,2021-11-03,Classic,Latin America,Jerald James,132,29,1661.38
5239,Stark LLC,2021-11-16,2021-12-15,Classic,North America,Micheal Williams,132,29,1661.38
2716,Mayer - Mayert,2021-08-04,2022-08-03,Classic,Latin America,Sonja Griffin,1656,364,1660.55
318,Pagac Group,2021-06-23,2024-06-22,Elite Plus,North America,Karl Long,4979,1095,1659.67
212,"Ernser, D'Amore and Gulgowski",2021-04-28,2022-04-27,Elite Plus,Europe,Marsha Aguilar,1652,364,1656.54
3484,Senger LLC,2020-09-13,2021-09-12,Elite Plus,North America,Tomas Glover,1652,364,1656.54
415,Zboncak LLC,2021-06-06,2024-06-06,Elite Plus,North America,Marshall Lawson,4971,1096,1655.49
380,"Murray, Borer and Conn",2021-08-19,2021-09-18,Classic,Latin America,Cecelia Burgess,136,30,1654.67
6987,Jacobi-Tremblay,2019-04-28,2020-04-27,Classic,North America,Dana Henderson,1654,365,1654.0
478,"Klocko, Runolfsson and Langosh",2020-04-15,2021-04-14,Elite Plus,North America,Ross Hines,1649,364,1653.53
144,Schaden LLC,2021-05-29,2022-11-27,Classic,Latin America,Christopher Little,2478,547,1653.51
81,"Torp, Murray and Rolfson",2020-03-29,2021-03-28,Classic,Asia,Judy Jacobs,1647,364,1651.52
2166,Weimann - Hessel,2020-06-01,2021-06-01,Classic,Europe,Dana Henderson,1651,365,1651.0
3017,Gammendor - Frost,2021-01-24,2022-01-23,Elite Plus,Europe,Frankie Fletcher,1646,364,1650.52
2373,Gorczany - Roob,2020-08-09,2021-08-08,Classic,Europe,Celia Clayton,1646,364,1650.52
7846,Prohaska-DuBuque,2019-03-12,2020-03-11,Elite Plus,North America,Micheal Williams,1650,365,1650.0
5883,"Wolff, Kihn and Hagenes",2021-03-20,2022-03-19,Elite Plus,Europe,Lonnie May,1645,364,1649.52
3809,Ferry Inc,2023-05-05,2024-05-04,Elite Plus,Asia,Karl Long,1649,365,1649.0
7961,Mueller LLC,2019-10-17,2020-10-16,Elite Plus,North America,Alice Cole,1649,365,1649.0
4345,Weimann and Sons,2020-06-08,2021-06-07,Elite Plus,North America,Aloyna Gregory,1644,364,1648.52
2208,"Adams, Harvey and Wehner",2021-03-02,2022-03-01,Elite Plus,Europe,Alice Cole,1643,364,1647.51
3061,Marks LLC,2021-06-17,2022-06-16,Elite Plus,Asia,Lonnie May,1643,364,1647.51
936,Gupta - Agarwal,2020-08-09,2023-08-08,Elite Plus,North America,Walter Sacha,4937,1094,1647.17
1759,Ullrich Inc,2021-03-09,2022-03-08,Elite Plus,Europe,Angelo Payne,1642,364,1646.51
4917,Kirlin - Simonis,2022-10-27,2023-10-26,Elite Plus,North America,Frankie Fletcher,1641,364,1645.51
4040,Murazik - Heaney,2021-09-22,2022-09-21,Elite Plus,North America,John Sacker,1641,364,1645.51
4417,"Koss, Jaskolski and O'Connell",2020-12-18,2021-12-17,Classic,North America,Karl Long,1639,364,1643.5
2574,Grady Inc,2020-07-18,2021-07-17,Classic,North America,Aloyna Gregory,1634,364,1638.49
2437,"Tromp, Gillespie and Pimpernel",2021-08-27,2022-08-26,Elite Plus,North America,Judy Jacobs,1634,364,1638.49
4822,"Hills, Rempel and Rempel",2020-12-29,2021-12-28,Classic,Latin America,Marsha Aguilar,1633,364,1637.49
675,"Goodwin, O'Reilly and Buckridge",2021-03-17,2022-03-16,Elite Plus,North America,Judy Jacobs,1632,364,1636.48
4927,Kirlin - Simonis,2022-08-05,2023-08-04,Elite Plus,North America,Frankie Fletcher,1632,364,1636.48
1615,McCullough - White,2020-11-25,2021-11-24,Classic,North America,Karl Long,1631,364,1635.48
3274,Rutherford Inc,2021-09-19,2022-09-18,Elite Plus,North America,Judy Jacobs,1631,364,1635.48
1907,Osinski - Kilback,2020-02-20,2021-02-19,Elite Plus,Europe,Angelo Payne,1635,365,1635.0
4803,"Prohaska, D'Amore and Keebler",2019-10-15,2020-10-14,Classic,Latin America,Karl Long,1635,365,1635.0
6496,Lesch - Wolff,2021-05-11,2022-05-10,Classic,Europe,Alton Hunt,1630,364,1634.48
366,"Bashirian, Pollich and Paucek",2020-11-15,2021-11-14,Classic,North America,Phil Baker,1628,364,1632.47
2305,Wiza and Sons,2021-06-06,2022-06-05,Elite Plus,Europe,Christopher Little,1625,364,1629.46
3109,"Breitenberg, Stroman and Heaney",2020-02-21,2020-04-09,Elite Plus,North America,Karl Long,214,48,1627.29
2668,Gottlieb - Smitham,2021-02-01,2024-01-31,Elite Plus,Europe,Dana Henderson,4875,1094,1626.49
3115,"Stanton, Bergstrom and Skiles",2020-12-20,2021-12-19,Classic,Latin America,Dana Henderson,1621,364,1625.45
3839,Kerluke - Friesen,2020-09-24,2021-09-23,Elite Plus,North America,Christopher Little,1619,364,1623.45
611,Stantner - Trantow,2020-07-26,2022-07-25,Elite Plus,North America,Marsha Aguilar,3241,729,1622.72
4117,Dickinson Inc,2020-08-10,2021-08-09,Elite Plus,North America,Patty Ingram,1618,364,1622.45
1885,"Shanahan, Hettinger and Butler",2020-08-27,2021-08-26,Elite Plus,Europe,Angelo Payne,1618,364,1622.45
4471,Zemlak Group,2021-06-16,2022-06-15,Elite Plus,North America,Celia Clayton,1618,364,1622.45
5591,"Keeling, Jakubowski and Crist",2022-02-03,2023-02-02,Elite Plus,North America,Aloyna Gregory,1617,364,1621.44
7515,"Schulist, Luettgen and Miller",2018-09-23,2019-09-22,Classic,North America,Jerald James,1617,364,1621.44
1820,Schuster - Torp,2021-07-21,2024-07-20,Elite Plus,North America,Ramon Garcia,4861,1095,1620.33
7246,"Bartell, Barrows and Mayert",2018-10-30,2019-10-29,Classic,North America,Aloyna Gregory,1615,364,1619.44
